#"INDEX","LOCATION","STATE","SEVERITY","NAME","DATE/TIME","USER","NOTES"
"421","Slot 1","Raising","Major","Demodulator not locked","Tue 04-Aug-2015  19:34:41.9 (GMT-06:00)","SYS",""
"422","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 04-Aug-2015  19:34:42.1 (GMT-06:00)","SYS",""
"423","Slot 1","Raising","Major","Demodulator not locked","Tue 04-Aug-2015  19:34:42.3 (GMT-06:00)","SYS",""
"424","Slot 1","Raising","Critical","Traffic path down","Tue 04-Aug-2015  19:34:42.3 (GMT-06:00)","SYS",""
"425","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Tue 04-Aug-2015  19:34:42.3 (GMT-06:00)","SYS",""
"426","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 04-Aug-2015  19:34:42.3 (GMT-06:00)","SYS",""
"427","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 04-Aug-2015  19:34:42.5 (GMT-06:00)","SYS",""
"428","Slot 1","Clearing","Cleared","Traffic path down","Tue 04-Aug-2015  19:34:44.3 (GMT-06:00)","SYS",""
"429","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Tue 04-Aug-2015  19:34:44.3 (GMT-06:00)","SYS",""
"430","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 04-Aug-2015  19:34:51.3 (GMT-06:00)","SYS",""
"431","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 05-Aug-2015  00:23:28.3 (GMT-06:00)","SYS",""
"432","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 05-Aug-2015  00:23:38.3 (GMT-06:00)","SYS",""
"433","Slot 1","Raising","Major","Demodulator not locked","Wed 05-Aug-2015  02:09:19.5 (GMT-06:00)","SYS",""
"434","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 05-Aug-2015  02:09:20.3 (GMT-06:00)","SYS",""
"435","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 05-Aug-2015  02:09:21.3 (GMT-06:00)","SYS",""
"436","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 05-Aug-2015  02:09:30.3 (GMT-06:00)","SYS",""
"437","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 05-Aug-2015  11:31:11.3 (GMT-06:00)","SYS",""
"438","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 05-Aug-2015  11:31:20.3 (GMT-06:00)","SYS",""
"439","Slot 1","Raising","Major","Demodulator not locked","Wed 05-Aug-2015  12:56:06.6 (GMT-06:00)","SYS",""
"440","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 05-Aug-2015  12:56:07.2 (GMT-06:00)","SYS",""
"441","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 05-Aug-2015  12:56:07.3 (GMT-06:00)","SYS",""
"442","Slot 1","Raising","Major","Demodulator not locked","Wed 05-Aug-2015  12:56:07.4 (GMT-06:00)","SYS",""
"443","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 05-Aug-2015  12:56:07.6 (GMT-06:00)","SYS",""
"444","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 05-Aug-2015  12:56:17.3 (GMT-06:00)","SYS",""
"445","Slot 1","Raising","Major","Demodulator not locked","Wed 05-Aug-2015  22:23:41.8 (GMT-06:00)","SYS",""
"446","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 05-Aug-2015  22:23:42.2 (GMT-06:00)","SYS",""
"447","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 05-Aug-2015  22:23:43.3 (GMT-06:00)","SYS",""
"448","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 05-Aug-2015  22:23:52.3 (GMT-06:00)","SYS",""
"449","Slot 1","Raising","Major","Demodulator not locked","Wed 05-Aug-2015  22:31:14.6 (GMT-06:00)","SYS",""
"450","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 05-Aug-2015  22:31:15.2 (GMT-06:00)","SYS",""
"451","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 05-Aug-2015  22:31:15.3 (GMT-06:00)","SYS",""
"452","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 05-Aug-2015  22:31:25.3 (GMT-06:00)","SYS",""
"453","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 07-Aug-2015  15:25:06.3 (GMT-06:00)","SYS",""
"454","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 07-Aug-2015  15:25:15.3 (GMT-06:00)","SYS",""
"455","Slot 1","Raising","Major","Demodulator not locked","Fri 07-Aug-2015  18:20:13.2 (GMT-06:00)","SYS",""
"456","Slot 1","Raising","Critical","Traffic path down","Fri 07-Aug-2015  18:20:13.3 (GMT-06:00)","SYS",""
"457","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Fri 07-Aug-2015  18:20:13.3 (GMT-06:00)","SYS",""
"458","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 07-Aug-2015  18:20:13.3 (GMT-06:00)","SYS",""
"459","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 07-Aug-2015  18:20:13.6 (GMT-06:00)","SYS",""
"460","Slot 1","Clearing","Cleared","Traffic path down","Fri 07-Aug-2015  18:20:15.3 (GMT-06:00)","SYS",""
"461","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Fri 07-Aug-2015  18:20:15.3 (GMT-06:00)","SYS",""
"462","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 07-Aug-2015  18:20:24.3 (GMT-06:00)","SYS",""
"463","Slot 1","Raising","Major","Demodulator not locked","Fri 07-Aug-2015  19:15:02.7 (GMT-06:00)","SYS",""
"464","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 07-Aug-2015  19:15:02.9 (GMT-06:00)","SYS",""
"465","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 07-Aug-2015  19:15:04.3 (GMT-06:00)","SYS",""
"466","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 07-Aug-2015  19:15:13.3 (GMT-06:00)","SYS",""
"467","Slot 1","Raising","Major","Demodulator not locked","Fri 07-Aug-2015  20:37:56.2 (GMT-06:00)","SYS",""
"468","Slot 1","Raising","Critical","Traffic path down","Fri 07-Aug-2015  20:37:56.3 (GMT-06:00)","SYS",""
"469","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Fri 07-Aug-2015  20:37:56.3 (GMT-06:00)","SYS",""
"470","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 07-Aug-2015  20:37:56.3 (GMT-06:00)","SYS",""
"471","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 07-Aug-2015  20:37:56.8 (GMT-06:00)","SYS",""
"472","Slot 1","Clearing","Cleared","Traffic path down","Fri 07-Aug-2015  20:37:58.3 (GMT-06:00)","SYS",""
"473","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Fri 07-Aug-2015  20:37:58.3 (GMT-06:00)","SYS",""
"474","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 07-Aug-2015  20:38:07.3 (GMT-06:00)","SYS",""
"475","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 07-Aug-2015  20:39:58.3 (GMT-06:00)","SYS",""
"476","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 07-Aug-2015  20:40:07.3 (GMT-06:00)","SYS",""
"477","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 07-Aug-2015  21:59:44.3 (GMT-06:00)","SYS",""
"478","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 07-Aug-2015  21:59:53.3 (GMT-06:00)","SYS",""
"479","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 07-Aug-2015  22:43:32.3 (GMT-06:00)","SYS",""
"480","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 07-Aug-2015  22:43:41.3 (GMT-06:00)","SYS",""
"481","Slot 3","Raising","Warning","Port 1 Ethernet down","Fri 07-Aug-2015  23:12:09.2 (GMT-06:00)","SYS",""
"482","Slot 3","Clearing","Cleared","Port 1 Ethernet down","Fri 07-Aug-2015  23:12:15.1 (GMT-06:00)","SYS",""
"483","Slot 3","Raising","Warning","Port 2 Ethernet down","Fri 07-Aug-2015  23:13:00.2 (GMT-06:00)","SYS",""
"484","Slot 3","Clearing","Cleared","Port 2 Ethernet down","Fri 07-Aug-2015  23:13:06.4 (GMT-06:00)","SYS",""
"485","Slot 1","Raising","Major","Demodulator not locked","Sat 08-Aug-2015  00:21:56.6 (GMT-06:00)","SYS",""
"486","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 08-Aug-2015  00:21:56.8 (GMT-06:00)","SYS",""
"487","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 08-Aug-2015  00:21:57.3 (GMT-06:00)","SYS",""
"488","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 08-Aug-2015  00:22:06.3 (GMT-06:00)","SYS",""
"489","Slot 1","Raising","Major","Demodulator not locked","Sat 08-Aug-2015  16:05:13.6 (GMT-06:00)","SYS",""
"490","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 08-Aug-2015  16:05:13.7 (GMT-06:00)","SYS",""
"491","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 08-Aug-2015  16:05:14.3 (GMT-06:00)","SYS",""
"492","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 08-Aug-2015  16:05:23.3 (GMT-06:00)","SYS",""
"493","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 08-Aug-2015  17:53:52.3 (GMT-06:00)","SYS",""
"494","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 08-Aug-2015  17:54:01.3 (GMT-06:00)","SYS",""
"495","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 08-Aug-2015  22:51:38.3 (GMT-06:00)","SYS",""
"496","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 08-Aug-2015  22:51:48.3 (GMT-06:00)","SYS",""
"497","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 08-Aug-2015  23:33:15.3 (GMT-06:00)","SYS",""
"498","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 08-Aug-2015  23:33:24.3 (GMT-06:00)","SYS",""
"499","Slot 1","Raising","Major","Demodulator not locked","Sun 09-Aug-2015  00:08:52.0 (GMT-06:00)","SYS",""
"500","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 09-Aug-2015  00:08:52.2 (GMT-06:00)","SYS",""
"501","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  00:08:53.3 (GMT-06:00)","SYS",""
"502","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  00:09:02.3 (GMT-06:00)","SYS",""
"503","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  02:28:39.3 (GMT-06:00)","SYS",""
"504","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  02:28:48.3 (GMT-06:00)","SYS",""
"505","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  02:30:32.3 (GMT-06:00)","SYS",""
"506","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  02:30:41.3 (GMT-06:00)","SYS",""
"507","Slot 1","Raising","Major","Demodulator not locked","Sun 09-Aug-2015  04:03:50.8 (GMT-06:00)","SYS",""
"508","Slot 1","Raising","Critical","Traffic path down","Sun 09-Aug-2015  04:03:51.3 (GMT-06:00)","SYS",""
"509","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sun 09-Aug-2015  04:03:51.3 (GMT-06:00)","SYS",""
"510","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  04:03:51.3 (GMT-06:00)","SYS",""
"511","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 09-Aug-2015  04:03:51.6 (GMT-06:00)","SYS",""
"512","Slot 1","Clearing","Cleared","Traffic path down","Sun 09-Aug-2015  04:03:53.8 (GMT-06:00)","SYS",""
"513","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sun 09-Aug-2015  04:04:01.3 (GMT-06:00)","SYS",""
"514","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  04:04:01.3 (GMT-06:00)","SYS",""
"515","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  05:54:48.3 (GMT-06:00)","SYS",""
"516","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  05:54:58.3 (GMT-06:00)","SYS",""
"517","Slot 1","Raising","Major","Demodulator not locked","Sun 09-Aug-2015  14:26:28.1 (GMT-06:00)","SYS",""
"518","Slot 1","Raising","Critical","Traffic path down","Sun 09-Aug-2015  14:26:28.3 (GMT-06:00)","SYS",""
"519","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sun 09-Aug-2015  14:26:28.3 (GMT-06:00)","SYS",""
"520","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  14:26:28.3 (GMT-06:00)","SYS",""
"521","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 09-Aug-2015  14:26:28.3 (GMT-06:00)","SYS",""
"522","Slot 1","Clearing","Cleared","Traffic path down","Sun 09-Aug-2015  14:26:30.3 (GMT-06:00)","SYS",""
"523","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sun 09-Aug-2015  14:26:30.3 (GMT-06:00)","SYS",""
"524","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  14:26:38.3 (GMT-06:00)","SYS",""
"525","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  16:01:51.3 (GMT-06:00)","SYS",""
"526","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  16:02:00.3 (GMT-06:00)","SYS",""
"527","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  16:42:07.3 (GMT-06:00)","SYS",""
"528","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  16:42:16.3 (GMT-06:00)","SYS",""
"529","Slot 1","Raising","Major","Demodulator not locked","Sun 09-Aug-2015  17:18:12.6 (GMT-06:00)","SYS",""
"530","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 09-Aug-2015  17:18:12.8 (GMT-06:00)","SYS",""
"531","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  17:18:13.3 (GMT-06:00)","SYS",""
"532","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  17:18:22.3 (GMT-06:00)","SYS",""
"533","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  17:27:36.3 (GMT-06:00)","SYS",""
"534","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  17:27:45.3 (GMT-06:00)","SYS",""
"535","Slot 1","Raising","Major","Demodulator not locked","Sun 09-Aug-2015  18:15:00.0 (GMT-06:00)","SYS",""
"536","Slot 1","Raising","Critical","Traffic path down","Sun 09-Aug-2015  18:15:00.3 (GMT-06:00)","SYS",""
"537","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sun 09-Aug-2015  18:15:00.3 (GMT-06:00)","SYS",""
"538","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  18:15:00.3 (GMT-06:00)","SYS",""
"539","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 09-Aug-2015  18:15:00.6 (GMT-06:00)","SYS",""
"540","Slot 1","Clearing","Cleared","Traffic path down","Sun 09-Aug-2015  18:15:02.3 (GMT-06:00)","SYS",""
"541","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sun 09-Aug-2015  18:15:02.3 (GMT-06:00)","SYS",""
"542","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  18:15:10.3 (GMT-06:00)","SYS",""
"543","Slot 1","Raising","Major","Demodulator not locked","Sun 09-Aug-2015  19:25:45.9 (GMT-06:00)","SYS",""
"544","Slot 1","Clearing","Cleared","Demodulator not locked","Sun 09-Aug-2015  19:25:46.1 (GMT-06:00)","SYS",""
"545","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  19:25:47.3 (GMT-06:00)","SYS",""
"546","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  19:25:56.3 (GMT-06:00)","SYS",""
"547","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  21:43:39.3 (GMT-06:00)","SYS",""
"548","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  21:43:48.3 (GMT-06:00)","SYS",""
"549","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  22:24:18.3 (GMT-06:00)","SYS",""
"550","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  22:24:27.3 (GMT-06:00)","SYS",""
"551","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 09-Aug-2015  23:55:03.3 (GMT-06:00)","SYS",""
"552","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 09-Aug-2015  23:55:12.3 (GMT-06:00)","SYS",""
"553","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  06:38:28.3 (GMT-06:00)","SYS",""
"554","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  06:38:37.3 (GMT-06:00)","SYS",""
"555","Slot 1","Raising","Major","Demodulator not locked","Mon 10-Aug-2015  11:15:17.7 (GMT-06:00)","SYS",""
"556","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 10-Aug-2015  11:15:17.9 (GMT-06:00)","SYS",""
"557","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  11:15:18.3 (GMT-06:00)","SYS",""
"558","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  11:15:27.3 (GMT-06:00)","SYS",""
"559","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  11:29:38.3 (GMT-06:00)","SYS",""
"560","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  11:29:47.3 (GMT-06:00)","SYS",""
"561","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  12:48:36.3 (GMT-06:00)","SYS",""
"562","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  12:48:45.3 (GMT-06:00)","SYS",""
"563","Slot 1","Raising","Major","Demodulator not locked","Mon 10-Aug-2015  13:02:49.7 (GMT-06:00)","SYS",""
"564","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 10-Aug-2015  13:02:49.9 (GMT-06:00)","SYS",""
"565","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  13:02:50.3 (GMT-06:00)","SYS",""
"566","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  13:02:59.3 (GMT-06:00)","SYS",""
"567","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  15:25:58.3 (GMT-06:00)","SYS",""
"568","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  15:26:07.3 (GMT-06:00)","SYS",""
"569","Slot 1","Raising","Major","Demodulator not locked","Mon 10-Aug-2015  16:00:11.6 (GMT-06:00)","SYS",""
"570","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 10-Aug-2015  16:00:12.0 (GMT-06:00)","SYS",""
"571","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  16:00:12.3 (GMT-06:00)","SYS",""
"572","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  16:00:22.3 (GMT-06:00)","SYS",""
"573","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:23:37.3 (GMT-06:00)","SYS",""
"574","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:23:47.3 (GMT-06:00)","SYS",""
"575","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:24:04.3 (GMT-06:00)","SYS",""
"576","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:24:05.3 (GMT-06:00)","SYS",""
"577","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:24:10.3 (GMT-06:00)","SYS",""
"578","Slot 1","Raising","Warning","ESR threshold exceeded","Mon 10-Aug-2015  21:24:32.3 (GMT-06:00)","SYS",""
"579","Slot 1","Raising","Major","Demodulator not locked","Mon 10-Aug-2015  21:24:39.8 (GMT-06:00)","SYS",""
"580","Slot 3","Raising","Major","DPP channel link down","Mon 10-Aug-2015  21:24:39.8 (GMT-06:00)","SYS",""
"581","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 10-Aug-2015  21:24:40.0 (GMT-06:00)","SYS",""
"582","Slot 3","Clearing","Cleared","DPP channel link down","Mon 10-Aug-2015  21:24:40.8 (GMT-06:00)","SYS",""
"583","Slot 1","Raising","Major","Demodulator not locked","Mon 10-Aug-2015  21:24:47.4 (GMT-06:00)","SYS",""
"584","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 10-Aug-2015  21:24:47.6 (GMT-06:00)","SYS",""
"585","Slot 1","Raising","Major","Demodulator not locked","Mon 10-Aug-2015  21:24:51.0 (GMT-06:00)","SYS",""
"586","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 10-Aug-2015  21:24:51.2 (GMT-06:00)","SYS",""
"587","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:25:14.3 (GMT-06:00)","SYS",""
"588","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:25:22.3 (GMT-06:00)","SYS",""
"589","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 10-Aug-2015  21:25:31.3 (GMT-06:00)","SYS",""
"590","Slot 1","Clearing","Cleared","ESR threshold exceeded","Mon 10-Aug-2015  21:26:32.3 (GMT-06:00)","SYS",""
"591","Slot 1","Raising","Major","Demodulator not locked","Tue 11-Aug-2015  14:00:28.9 (GMT-06:00)","SYS",""
"592","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 11-Aug-2015  14:00:29.3 (GMT-06:00)","SYS",""
"593","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 11-Aug-2015  14:00:29.3 (GMT-06:00)","SYS",""
"594","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 11-Aug-2015  14:00:39.3 (GMT-06:00)","SYS",""
"595","Slot 1","Raising","Major","Demodulator not locked","Tue 11-Aug-2015  18:08:43.2 (GMT-06:00)","SYS",""
"596","Slot 1","Raising","Critical","Traffic path down","Tue 11-Aug-2015  18:08:43.3 (GMT-06:00)","SYS",""
"597","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Tue 11-Aug-2015  18:08:43.3 (GMT-06:00)","SYS",""
"598","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 11-Aug-2015  18:08:43.3 (GMT-06:00)","SYS",""
"599","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 11-Aug-2015  18:08:43.4 (GMT-06:00)","SYS",""
"600","Slot 1","Clearing","Cleared","Traffic path down","Tue 11-Aug-2015  18:08:45.6 (GMT-06:00)","SYS",""
"601","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Tue 11-Aug-2015  18:08:46.3 (GMT-06:00)","SYS",""
"602","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 11-Aug-2015  18:08:54.3 (GMT-06:00)","SYS",""
"603","Slot 1","Raising","Major","Demodulator not locked","Wed 12-Aug-2015  02:20:29.3 (GMT-06:00)","SYS",""
"604","Slot 1","Raising","Critical","Traffic path down","Wed 12-Aug-2015  02:20:29.3 (GMT-06:00)","SYS",""
"605","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 12-Aug-2015  02:20:29.3 (GMT-06:00)","SYS",""
"606","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 12-Aug-2015  02:20:29.3 (GMT-06:00)","SYS",""
"607","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 12-Aug-2015  02:20:29.7 (GMT-06:00)","SYS",""
"608","Slot 1","Clearing","Cleared","Traffic path down","Wed 12-Aug-2015  02:20:31.3 (GMT-06:00)","SYS",""
"609","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 12-Aug-2015  02:20:31.3 (GMT-06:00)","SYS",""
"610","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 12-Aug-2015  02:20:39.3 (GMT-06:00)","SYS",""
"611","Slot 1","Raising","Major","Demodulator not locked","Wed 12-Aug-2015  18:26:42.1 (GMT-06:00)","SYS",""
"612","Slot 1","Raising","Critical","Traffic path down","Wed 12-Aug-2015  18:26:42.2 (GMT-06:00)","SYS",""
"613","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 12-Aug-2015  18:26:42.2 (GMT-06:00)","SYS",""
"614","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 12-Aug-2015  18:26:42.2 (GMT-06:00)","SYS",""
"615","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 12-Aug-2015  18:26:42.9 (GMT-06:00)","SYS",""
"616","Slot 1","Clearing","Cleared","Traffic path down","Wed 12-Aug-2015  18:26:44.2 (GMT-06:00)","SYS",""
"617","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 12-Aug-2015  18:26:44.2 (GMT-06:00)","SYS",""
"618","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 12-Aug-2015  18:26:52.2 (GMT-06:00)","SYS",""
"619","Slot 1","Raising","Major","Demodulator not locked","Wed 12-Aug-2015  20:20:06.7 (GMT-06:00)","SYS",""
"620","Slot 3","Raising","Major","DPP channel link down","Wed 12-Aug-2015  20:20:07.0 (GMT-06:00)","SYS",""
"621","Slot 1","Raising","Critical","Traffic path down","Wed 12-Aug-2015  20:20:07.2 (GMT-06:00)","SYS",""
"622","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Wed 12-Aug-2015  20:20:07.2 (GMT-06:00)","SYS",""
"623","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 12-Aug-2015  20:20:07.2 (GMT-06:00)","SYS",""
"624","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 12-Aug-2015  20:20:07.3 (GMT-06:00)","SYS",""
"625","Slot 3","Clearing","Cleared","DPP channel link down","Wed 12-Aug-2015  20:20:08.0 (GMT-06:00)","SYS",""
"626","Slot 1","Clearing","Cleared","Traffic path down","Wed 12-Aug-2015  20:20:09.2 (GMT-06:00)","SYS",""
"627","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Wed 12-Aug-2015  20:20:09.2 (GMT-06:00)","SYS",""
"628","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 12-Aug-2015  20:20:17.2 (GMT-06:00)","SYS",""
"629","Slot 1","Raising","Major","Demodulator not locked","Wed 12-Aug-2015  21:02:16.3 (GMT-06:00)","SYS",""
